Playoff,Rank,PlayoffProgScore,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,POSS,OFFRTG,DEFRTG,NETRTG,AST/TO,AST RATIO,OREB%,DREB%,REB%,TOV%,EFG%,TS%,PACE,AvgPIE_NextYearPlayers,CER_NextYearCoach,PlayoffNextSeason
1.0,2.0,1.0,34.0,20.0,14.0,58.82352941176471,6825.0,2498.0,906.0,2066.0,43.852855759922555,142.0,429.0,33.1002331002331,544.0,688.0,79.06976744186046,323.0,776.0,1099.0,520.0,516.0,201.0,158.0,154.0,657.0,691.0,2455.0260931704743,101.75044603188019,98.04376445105508,3.706681580825105,1.0077519379844961,21.181037604714852,6.402378592666006,13.981981981981981,10.372817366682398,17.887351285393382,47.28944820909971,52.728899996622644,71.94215657642415,0.10066353850917989,0.28,1
1.0,4.0,1.0,34.0,18.0,16.0,52.94117647058824,6800.0,2644.0,961.0,2124.0,45.24482109227872,160.0,475.0,33.68421052631579,562.0,712.0,78.93258426966293,327.0,821.0,1148.0,514.0,570.0,232.0,127.0,115.0,682.0,683.0,2593.2921891815886,101.95534506408296,99.2946344705044,2.660710593578557,0.9017543859649123,19.82036587100554,6.312741312741313,14.36570428696413,10.536943552088113,18.954004947992868,49.01129943502825,54.24079301516444,76.27329968181142,0.08974333072716971,0.26,1
1.0,4.0,1.0,34.0,17.0,17.0,50.0,6825.0,2734.0,964.0,2210.0,43.619909502262445,224.0,639.0,35.0547730829421,582.0,715.0,81.3986013986014,344.0,820.0,1164.0,533.0,533.0,242.0,151.0,112.0,620.0,642.0,2626.054072696448,104.11057519439089,100.79761980232358,3.312955392067309,1.0,20.29661176979164,6.226244343891403,14.22376409366869,10.310008857395925,17.431972789115648,48.68778280542986,54.14719163431832,76.95396550026221,0.10314163244105601,0.1,1
1.0,2.0,1.0,34.0,22.0,12.0,64.70588235294117,6800.0,2493.0,899.0,2112.0,42.566287878787875,143.0,453.0,31.567328918322296,552.0,728.0,75.82417582417582,340.0,822.0,1162.0,530.0,526.0,269.0,140.0,115.0,684.0,674.0,2538.9603042382228,98.1897982350688,94.76319877800864,3.4265994570601634,1.0076045627376427,20.874686347607888,6.181818181818182,14.246100519930676,10.31055900621118,17.78036182698288,45.95170454545455,51.24736876726747,74.67530306583008,0.1060235607893708,0.3,1
0.0,5.0,0.0,32.0,18.0,14.0,56.25,6400.0,2413.0,858.0,1896.0,45.25316455696203,88.0,262.0,33.587786259541986,609.0,790.0,77.0886075949367,348.0,732.0,1080.0,522.0,544.0,214.0,157.0,112.0,698.0,702.0,2341.504302659397,103.05340875348385,102.79716322819546,0.2562455252883922,0.9595588235294118,22.293360700090577,7.357293868921776,14.009569377990431,10.848819688598693,19.514994977758647,47.573839662447256,53.775182742021755,73.17200945810616,0.11780248776750962,0.18,1
1.0,3.0,1.0,32.0,19.0,13.0,59.375,6475.0,2207.0,811.0,1849.0,43.86154678204435,78.0,244.0,31.967213114754102,507.0,675.0,75.1111111111111,295.0,775.0,1070.0,524.0,493.0,202.0,156.0,148.0,622.0,645.0,2248.6709140400453,98.14686471996129,97.47980401728823,0.6670607026730551,1.0628803245436105,23.302653880045177,6.378378378378378,13.85165326184093,10.469667318982388,18.681318681318682,45.97079502433748,51.42124883504194,69.45701664988557,0.11158772871131174,0.23,1
1.0,4.0,1.0,32.0,14.0,18.0,43.75,6400.0,2176.0,832.0,1813.0,45.8907887479316,109.0,335.0,32.537313432835816,403.0,578.0,69.72318339100346,300.0,646.0,946.0,521.0,506.0,245.0,126.0,102.0,597.0,595.0,2204.6035216513505,98.70255484170119,100.74373819090916,-2.0411833492079694,1.0296442687747036,23.63236722083011,6.578947368421052,13.671957671957673,10.188476036618201,19.663314317690762,48.896856039713185,52.628523885997325,68.8938600516047,0.09999406016436688,0.2529411764705882,0
0.0,8.0,0.0,32.0,10.0,22.0,31.25,6500.0,1928.0,739.0,1915.0,38.590078328981726,117.0,418.0,27.990430622009573,333.0,504.0,66.07142857142857,356.0,699.0,1055.0,424.0,495.0,257.0,127.0,103.0,537.0,543.0,2195.3729184217304,87.82107057173928,94.51697169935632,-6.695901127617034,0.8565656565656565,19.313347470133532,6.514181152790485,13.572815533980583,9.93876589731512,18.80870596102988,41.64490861618799,45.115033976674965,67.54993595143786,0.08849081191729699,0.2538888888888889,1
1.0,3.0,0.0,32.0,17.0,15.0,53.125,6450.0,2135.0,806.0,1910.0,42.19895287958116,164.0,443.0,37.020316027088036,359.0,478.0,75.10460251046025,330.0,708.0,1038.0,516.0,455.0,221.0,94.0,101.0,583.0,570.0,2183.1484516194982,97.79454065142565,96.92423794773616,0.8703027036894895,1.134065934065934,23.63558921598859,6.534653465346534,13.923303834808259,10.24173655648742,17.667707314042527,46.49214659685864,50.346174162390575,67.69452563161235,0.09951000978371435,0.66,0
0.0,7.0,0.0,34.0,9.0,25.0,26.47058823529412,6875.0,2330.0,896.0,2191.0,40.894568690095845,157.0,505.0,31.08910891089109,381.0,507.0,75.14792899408283,382.0,703.0,1085.0,568.0,462.0,213.0,99.0,119.0,676.0,565.0,2395.3527428150687,97.27168605913697,104.28526685653397,-7.0135807973969975,1.2294372294372293,23.712582695961284,6.569217540842648,13.558341369334618,9.863636363636363,16.063530917081582,44.47740757644911,48.2585498409332,69.68298888189291,0.11918591289355156,0.266875,1
1.0,4.0,1.0,34.0,17.0,17.0,50.0,6850.0,2325.0,873.0,2088.0,41.810344827586206,105.0,283.0,37.102473498233216,474.0,661.0,71.70953101361573,337.0,726.0,1063.0,467.0,424.0,255.0,128.0,111.0,652.0,627.0,2385.529142207524,97.46265341568994,99.93589924430314,-2.4732458286132015,1.1014150943396226,19.576369524785893,6.088527551942186,13.67231638418079,9.801751959428309,15.127513521999115,44.32471264367816,48.868356005448035,69.65048590386931,0.08592975450366694,0.14,0
0.0,5.0,0.0,34.0,16.0,18.0,47.05882352941176,6900.0,2263.0,847.0,1968.0,43.03861788617886,181.0,510.0,35.490196078431374,388.0,546.0,71.06227106227107,266.0,677.0,943.0,517.0,435.0,260.0,76.0,108.0,697.0,638.0,2315.1368836620027,97.7479999549947,99.56214754585187,-1.814147590857175,1.1885057471264369,22.3312929636466,5.20039100684262,14.34322033898305,9.588205388917133,16.45707540745449,47.63719512195122,51.239901459986235,67.1054169177392,0.09918243246364027,0.15,1
1.0,4.0,1.0,34.0,18.0,16.0,52.94117647058824,6850.0,2747.0,1016.0,2199.0,46.20281946339245,187.0,522.0,35.82375478927203,528.0,715.0,73.84615384615385,330.0,770.0,1100.0,576.0,541.0,306.0,113.0,89.0,784.0,687.0,2633.996115490376,104.29020695380129,100.87334542273392,3.4168615310673687,1.064695009242144,21.86791379883129,6.285714285714286,14.115490375802016,10.275572162540868,17.710993256072808,50.45475216007276,54.64274347549332,76.9049960727117,0.1025196470094068,0.256,0
0.0,5.0,0.0,34.0,16.0,18.0,47.05882352941176,6900.0,2585.0,877.0,2170.0,40.414746543778804,163.0,528.0,30.87121212121212,668.0,839.0,79.6185935637664,335.0,783.0,1118.0,472.0,571.0,282.0,133.0,103.0,763.0,762.0,2669.1785339282546,96.84627562906523,98.86936997489484,-2.0230943458296053,0.8266199649737302,17.683343170955045,5.775862068965517,13.430531732418524,9.613069647463456,18.359184093422847,44.1705069124424,50.90266072244365,77.36749373705086,0.08699921915786574,0.17,0
0.0,6.0,0.0,34.0,10.0,24.0,29.411764705882355,6825.0,2368.0,885.0,2131.0,41.52979821679963,163.0,460.0,35.434782608695656,435.0,659.0,66.00910470409713,362.0,770.0,1132.0,483.0,637.0,241.0,93.0,146.0,757.0,708.0,2593.2247767979916,91.31487641128857,100.29982835547364,-8.98495194418507,0.7582417582417582,18.625458322066038,6.301131418624891,14.312267657992566,10.175280898876405,20.830880717864197,45.35429375879868,48.906219020553834,75.99193485122319,0.0911317173508223,0.2733333333333333,1
1.0,2.9794155057041976,1.0,34.0,18.0,16.0,52.94117647058824,6850.0,2166.070393703382,767.4116898859161,1899.6088946083798,40.398701379966234,177.20584494295804,541.4853876426049,32.729147846411024,454.0411689885916,638.9707752852099,71.06822462214336,332.20584494295804,722.0444730418988,1054.2503179848568,525.4442186540133,610.6121986616869,257.4528588745076,138.50597213690074,132.40304966542172,660.7616262889447,674.5590853992938,2366.279575238082,91.55394484878848,92.56644522562122,-1.0125003768327532,0.8610793292835737,22.2063687508001,6.369479353060364,13.800433136923477,10.08988794998147,21.87150778708716,45.06303629484825,49.66411074067608,69.08845475147685,0.08919408541125781,0.4834129618253432,0
0.0,6.939819704323988,0.0,34.0,5.330991626218063,28.669008373781935,15.679387135935482,6800.0,2323.173515765682,857.0371152691838,2169.553683241321,39.507733902614085,157.63189310459813,536.090270443514,29.403373523534768,451.46739212271643,644.5045073919002,70.03337290163206,356.5486477824299,681.2036059135203,1037.7522536959502,510.2036059135202,526.6990985216199,275.9769349735078,126.6248679832523,119.75927881729595,674.6920734002741,586.6479330097445,2531.404086278757,91.78702905605697,105.73816916450308,-13.951140108446104,0.9687345955498647,20.16009128611681,5.886927794222186,12.872911042942155,9.144665125611468,17.676612519131236,43.1426321517709,47.3588856703976,74.45306136113992,0.10408650122641493,0.256180540887028,0
0.8324426408004217,4.335114718399156,0.8324426408004217,32.0,15.832442640800421,16.167557359199577,49.47638325250132,6425.0,2113.0855064831594,737.5347370087835,1826.0053441551975,40.38969613022544,184.02137662078988,547.6916060575882,33.58107111194635,453.99465584480254,582.0106883103949,78.01200990469356,305.44923052562405,629.4812954568089,934.9305259824329,455.04275324157976,447.8858841927751,262.80572186481305,93.8003777096156,142.48663961200631,580.9500140551447,657.0534415519747,2148.6925535385017,98.34757715393029,99.56090029639589,-1.2133231424656001,1.0164307106825494,21.169714304543167,6.393302865833333,13.691493023198491,9.973777219367655,17.696165973197616,45.428308915887975,50.74280638848037,66.88537131637358,0.10371659972491941,0.23324426408004217,0
0.21233911067827616,5.150643557286895,0.21233911067827616,34.0,8.548069328139313,25.451930671860687,25.141380376880335,6924.827784485564,2120.90537150275,775.1850866601742,1906.205148458295,40.67057056856593,121.62414618629693,346.86524790650765,34.8952121039466,448.9110519961045,616.7804702369386,72.83507883791222,321.5208168776352,613.2467822135656,934.7675990912007,494.27403466406963,526.9311137942256,282.93830444660864,113.42467822135656,137.0817573515124,720.6298266796517,643.8077226874427,2283.5085717834454,92.96782989618201,100.94445021126828,-7.976620315086267,0.939019422872653,21.657388103034215,6.407825883952648,12.583730711839433,9.444202763506308,19.479109111823234,43.86711154460029,48.712554312809516,65.94566092909814,0.10258437900186296,0.11486373774747934,0
0.0,5.818175032792899,0.0,34.0,14.545474901621303,19.4545250983787,42.780808534180295,6845.454375819822,2227.182422081432,805.5456241801775,1941.6362007870296,41.491316209461246,175.636499344142,496.9092741145917,35.32933977536855,440.4546743769349,600.4545250983787,73.35617667114073,301.6360515084734,703.5450270659527,1005.181078574426,525.545250983787,522.9086023610888,262.36379921297043,128.818249672071,142.7272252295503,646.5462959336804,664.0908751639645,2338.4594870815454,95.25492958357908,97.42848030020073,-2.1735507166216466,1.0068667438946366,22.471719730914387,5.953001986439129,13.515286133032369,9.78431941649403,19.152355848222847,46.01527369085978,50.488325170797296,68.32104382810303,0.08917227189520843,0.13545474901621302,0
0.8165954901465662,4.550213529560302,0.8165954901465662,32.0,15.08297745073283,16.91702254926717,47.134304533540096,6443.3404509853435,2095.3493594113193,731.3668090197069,1837.1046976503267,39.81779278858258,178.53276392117252,538.5982917635176,33.1476093676973,454.0829774507328,585.8689443153099,77.54613400325644,312.2489323521985,644.5544841207663,956.8034164729648,447.7336180394137,449.3710796109129,263.5982917635176,101.1004270591206,144.81659549014657,572.5719337291541,646.2663819605863,2157.342564786297,97.19773854475866,99.34179436855904,-2.144055823800369,0.9988057174209368,20.766447642938665,6.399704819185081,13.682024568771933,9.97351986681104,17.650442921700073,44.67893675936097,50.022924098825335,66.95517585810423,0.10335450836579131,0.22432336862051927,0
0.0,6.3915155140809246,0.0,32.0,10.912726728878614,21.087273271121386,34.102271027745665,6502.181831778034,2150.436366355607,763.1296957007168,1854.1648328945203,41.172371661652946,153.8230250458266,463.11998205299426,33.24982741806541,470.3539499083468,663.5333532744509,70.99993564245543,323.29938541909826,623.044850841526,946.3442362606243,471.48121719713293,574.4412231794682,281.73332336277457,102.73575177470521,125.1321241126474,725.0994153307745,689.7527506582196,2299.0701155368697,93.55064808944857,98.86636091634526,-5.315712826896672,0.8216681290233017,20.503614106384248,6.636582403028273,13.358636232905708,9.929564347721975,21.11104538044346,45.31472406519774,50.10509417544286,70.71340191035755,0.11628257190673451,0.14681950072210664,0
0.0,6.0,0.0,34.0,11.900974273471048,22.09902572652895,35.00286551020896,6921.098626131673,2583.2479639111784,949.1387958550829,2317.9310016673144,40.9425718762397,173.93060207245853,518.8116912816525,33.49415654242397,511.039770128554,697.2869348500203,73.48511655221702,390.34659004285135,783.5742692948967,1173.920859337748,596.4752435683678,536.7625780132441,249.4058456408263,103.07914066225196,142.72280788469013,675.4557580989468,663.0592555979749,2652.482391866626,97.37860437843281,101.20863985775824,-3.8300354793254234,1.1138097764704513,22.490326320169814,6.442895603379877,13.871409808883717,10.026711172180672,16.969300132138923,44.699655447192164,49.2039773144446,76.65877974765337,0.09927119471393525,0.17554384230619718,0
1.0,2.5680549813578843,1.0,34.0,18.0,16.0,52.94117647058824,6850.0,2187.46114096939,775.6389003728423,1891.7930446458,41.003823427210385,181.31945018642116,531.2013745339472,34.17441623492461,454.86389003728425,618.4027490678942,73.68062540970284,336.31945018642114,682.965223228999,1019.2846734154201,514.3374844966629,562.8943778375145,266.5027904101265,128.63331955258923,120.47359445937865,675.9819656897582,645.7638486950519,2292.9947984580217,95.58434310177518,95.7500085867369,-0.16566548496171007,0.9211170292683398,22.44172487348015,6.677480096236802,13.209759828224437,9.975692492703057,20.59946866477053,45.796858857019465,50.55470672879412,66.94875323965027,0.0922219689779738,0.35177759403452297,0
0.0,6.417541719603916,0.0,34.0,16.0,18.0,47.05882352941176,6900.0,2713.9962964839565,957.7998780174232,2264.2665243536603,42.26894980579625,141.73687420594126,446.4913511227748,31.815420861639097,656.6596662431687,856.7192714950489,76.67320368981562,347.75787547643523,789.3789377382176,1137.1368132146529,532.2455230831664,500.83168487960614,301.1368132146529,131.58245828039608,129.22452181267244,754.4947496823766,752.0772079627726,2700.4967182609753,100.48256473824314,99.87016115068104,0.6124035875620935,1.0771455015632474,19.699563550150412,5.800553887623297,13.742299528679789,9.685839648088244,15.949673332218508,45.40933945541422,51.37022000659684,78.2752671959703,0.1025997371342627,0.243239655512869,0
0.0,6.38814710527762,0.0,34.0,7.164441315832862,26.83555868416714,21.07188622303783,6917.829702630566,2132.2621221066515,787.5258842111048,1923.4799718424958,40.93776381441781,94.29632236805949,280.0400563150085,33.55485382870192,462.9140313163824,625.5525884211105,73.99159636748384,310.5659405261133,644.7095336855411,955.2754742116545,493.0,526.4607636838923,279.34223473666856,110.28297026305665,139.40149921028046,688.5734365775156,642.3555868416714,2322.018833748206,91.81805984682559,101.04488250586478,-9.226822659039197,0.9368342478870527,21.232700331125137,6.122623274944797,13.03976750650548,9.539208396251734,19.318861039518165,43.39122854594112,48.48384827308994,67.13553449120823,0.09391571370937911,0.15822206579164308,0
0.0,6.860506139347958,0.0,34.0,9.69746930326021,24.30253069673979,28.521968539000618,6871.512653483699,2193.7898772130407,810.4655675328275,1940.8369631639123,41.75881763608641,91.97292904063988,281.17599585975023,32.398875777721095,480.88581310674584,624.2336657623948,77.01025407203167,303.1159508852163,702.9529140491286,1006.0688649343449,498.3007667047776,516.2083587949969,270.0470859508714,108.92937107369288,131.09240790978063,627.4420245573918,629.7192482867337,2343.9992245176013,93.59167778075616,100.40129514679067,-6.809617366034507,0.9651507536644897,21.2584254163133,5.982900550545011,13.653673096581239,9.8489249233186,18.89636562373276,44.12734734875226,49.51023112438284,68.2238062864137,0.07858550160711551,0.23326073672175499,0
0.7078553514647818,4.584289297070436,0.7078553514647818,32.0,15.707855351464781,16.292144648535217,49.087047973327444,6425.0,2125.045886259381,742.3936412928736,1826.7528678912113,40.63871225188777,187.01147156484524,551.1800501589861,33.902210277305315,453.2471321087887,583.5057357824226,77.68762431328494,298.34775503349255,626.8649623807604,925.212717414253,461.0229431296905,455.2365342635779,258.9435158954082,89.19064800419693,140.61783027197174,597.2709489581135,664.528678912113,2162.6804884957187,98.26677917733488,99.26513545643263,-0.9983562790977455,1.013369340586832,21.30550016302932,6.262408159570088,13.65101763946953,9.890998409862869,17.92130532029268,45.756963666047625,50.994869171376145,67.32079341620914,0.10188995283882349,0.2207855351464782,0
0.6336381567063083,4.366361843293692,0.6336381567063083,34.0,15.80182894023785,18.19817105976215,46.475967471287795,6827.477138247027,2518.2555854395605,888.861789492699,2137.384651245672,41.59866685336705,146.7510130889659,402.4629012005119,36.12205327554001,593.7809933651965,814.5345526268252,72.89201785276764,376.64278285789555,738.9517303213909,1115.5945131792864,500.47713824702686,563.6519275590848,300.6819078353154,103.3780527171458,175.95832884991728,671.3155459920217,730.4237762230921,2593.0467472241126,97.1149260079143,98.29036682699886,-1.175440819084554,0.8938639404430705,19.322993917332248,6.529823609534509,13.846080109502813,10.045779547520757,18.411642559982386,45.02347569178215,50.4489419826128,75.96663078795297,0.1044108374432028,0.28108230231070325,0
0.5439300157829641,4.824279936868144,0.5439300157829641,32.0,15.43930015782964,16.560699842170358,48.24781299321763,6563.598250394574,2023.5862176956873,763.1213996843408,1866.134158611099,40.90315437386014,115.8034992108518,345.16769826387394,33.25083601478217,381.539919116154,502.2931088478436,75.95570197863236,306.59423949494516,637.317900473489,943.9121399684341,467.9121399684341,470.8034992108518,265.7947511837223,120.61903112059045,97.03353965277479,602.0,562.1717091635029,2169.6263160518074,93.24703089681469,95.1182403563154,-1.8712094595007027,0.9965101682371929,21.581275031987502,6.192799974478579,13.732808645109163,9.843595501112745,18.393527942560723,43.99200897734365,48.467358511818645,66.11454745654811,0.09297972258443511,0.20334670299876317,0
0.7851759613930136,2.074120193034932,1.5703519227860272,34.0,21.777639420895206,12.222360579104796,64.05188064969178,6835.741201930349,2588.104266355026,963.9334163474629,2229.3718461771177,43.26931276661963,122.1708500075633,402.56406059423136,30.17765451296937,538.0665836525371,714.8291499924367,75.32608225548432,360.0967298145284,837.6067894133319,1197.7035192278602,606.9924634595022,539.8002490423886,283.5402057607948,121.69598268736246,132.08165673353275,686.3040173126375,637.9334163474629,2628.8745348836046,98.44963324030014,96.40674606572574,2.0428871745744015,1.125150458890014,23.09399947504865,6.439791481623251,14.319905349947897,10.472303898598733,17.505459695276766,45.9980558648688,50.88251167475058,76.91391463630325,0.08858609401430986,0.19207287498109177,0
0.0,5.80032621784164,0.0,32.0,12.19967378215836,19.80032621784164,38.12398056924487,6470.008155446041,2089.5794482759766,690.3683568693609,1830.7660733444693,37.68154080486916,175.6006524356833,548.0065243568328,32.048331377933486,533.2420821015716,699.0456704978296,76.16502062794659,317.5843415436013,677.2257712094896,994.8101127530908,439.9951067323754,511.99184455395897,231.96411603741956,126.60065243568329,123.60391461409968,684.6169633277653,695.2388199231552,2239.152946700651,93.31814758648561,96.72196009030036,-3.403812503814749,0.8594751784907322,19.64959669094934,6.350476056031735,13.500922353778005,9.935348439297853,19.31617344702403,42.480237699515186,48.858130196523675,69.21677681208676,0.11294729577683932,0.2538888888888889,0
0.4857655615863884,4.028468876827223,0.4857655615863884,34.0,17.485765561586387,16.514234438413613,51.42872223995997,6837.144139039659,2234.4216491858374,797.3398318664031,1911.3131576450994,41.709362194873066,184.71351657620417,530.172607916487,34.88726346546526,455.0284688768272,618.4021535866283,73.67152026359746,297.03205818787444,686.97512043422,984.0071786220943,513.1441390396598,536.3790686763718,269.8558609603403,137.97153112317278,135.05693775365444,705.2526305803979,667.7722489853822,2337.379053235611,95.65176753291111,94.71508608349784,0.9366814494132716,0.9720635058908272,21.95061514505038,5.871364184125847,13.695882376742896,9.770198661784791,19.662290565903213,46.54050372222403,51.166950401170645,68.37150044903969,0.09988501098366315,0.3203026353235082,0
0.40758543113795753,5.777243706586127,0.40758543113795753,32.0,13.483439742517533,18.516560257482467,42.13574919536729,6425.0,2225.227562934139,798.8530980179657,1822.5117536167577,43.839095583305586,164.87660525148092,469.2366502454794,34.77305349856486,462.6447616467264,606.4978596646921,76.19381228327403,280.9241456886204,635.5876079281372,916.5117536167576,486.32692447903355,481.7248966287218,276.7061960359314,111.73450991017148,81.52136689820732,637.1089748263445,647.4599325090023,2217.525876879722,100.37400887880744,99.7748339744817,0.5991749043257499,1.0147607962719702,21.924296296650805,6.1418195438039715,13.214022293315383,9.766811125302057,18.713017527574817,48.353338601141814,53.25095265320757,69.02804286006918,0.08871825824230993,0.2529411764705882,0
0.9535495872800023,3.0929008254399957,0.9535495872800023,34.0,17.907099174560006,16.092900825439994,52.6679387487059,6922.677479364,2316.97545866712,828.51095453992,1867.0140123207198,44.38627263071107,208.09290082543998,604.7677479364,34.408956867388426,451.86064876184,552.51095453992,81.78499197637264,246.2734379702398,728.3768678078402,974.65030577808,499.9044669215199,462.55740495263996,217.9482850811998,112.41805371447998,89.90183466847981,615.5547726995999,591.9044669215199,2264.5738041856675,102.31459786593614,100.97594060201371,1.3386572639224297,1.0806723475776183,22.07391818426245,5.285531921434664,13.592814945359013,9.734009659702634,17.981547670027723,49.96047849005202,54.912447491257936,65.42531023367489,0.062215988364956724,0.17449988373224978,0
