playerID,year,tmID,PTS,FGM,FGA,FTM,FTA,DREB,OREB,AST,STL,BLK,PF,TO,GmPTS,GmFGM,GmFGA,GmFTM,GmFTA,GmDREB,GmOREB,GmAST,GmSTL,GmBLK,GmPF,GmTO,PIE
edwarsi01w,1,SEA,216,83,182,50,80,69,38,22,16,10,57,45,1822,667,1740,379,561,537,256,390,255,93,648,525,0.15456362425049966
edwarsi01w,2,SEA,237,91,190,55,83,90,67,26,24,20,54,37,1921,689,1821,415,606,585,306,412,273,127,605,431,0.19313304721030042
edwarsi01w,3,SEA,223,84,158,54,73,95,46,19,21,12,66,44,2188,794,1948,418,543,633,362,514,282,151,623,477,0.12311809969889595
edwarsi01w,4,SEA,157,61,134,35,56,79,54,16,10,9,55,31,2388,890,2045,442,567,732,342,548,232,138,644,465,0.06482010279840092
edwarsi01w,5,SEA,48,20,55,8,19,31,25,5,8,3,25,13,2437,873,2025,524,676,709,350,552,302,131,665,499,0.012411847672778562
edwarsi01w,6,SEA,55,24,41,7,12,22,9,3,4,2,13,4,2498,906,2066,544,688,776,323,520,201,158,657,516,0.0287176570941143
edwarte01w,4,MIN,181,63,168,31,40,81,24,148,41,11,60,92,2380,875,1978,450,624,718,361,580,242,101,634,558,0.1203923900118906
edwarte01w,5,MIN,194,74,200,21,30,61,29,79,47,8,37,93,2165,767,1900,454,640,724,332,526,257,139,660,613,0.10224249334853668
edwarto01w,1,PHO,338,112,298,79,101,57,19,58,36,9,80,63,2243,803,1800,513,661,619,275,465,285,91,630,429,0.09553739786297925
edwarto01w,2,CHA,100,34,100,27,37,32,11,30,14,6,49,40,2055,746,1780,410,528,639,309,467,217,114,605,474,0.014354066985645933
edwarto01w,2,PHO,94,26,71,37,47,14,5,18,5,1,30,22,2064,767,1894,429,587,642,300,514,292,138,625,519,0.020737327188940093
edwarto01w,3,CHA,112,36,99,33,46,30,11,24,16,2,28,17,2241,770,1790,490,663,653,302,496,241,105,647,408,0.04254648597541759
elysh01w,6,SAS,139,50,132,30,39,51,11,27,7,4,42,33,2141,764,1833,503,652,690,256,433,195,90,650,535,0.053295362082994305
elysh01w,7,SAS,41,12,44,15,26,26,5,10,2,0,17,13,2523,915,2255,504,672,814,354,540,246,83,610,488,0.004897723998847595
elysh01w,8,SEA,65,20,62,20,31,29,10,11,8,1,28,19,2734,964,2210,582,715,820,344,533,242,151,620,533,0.009048667155783811
elysh01w,9,SEA,113,47,115,15,24,60,30,16,12,5,56,29,2493,899,2112,552,728,822,340,530,269,140,684,526,0.03219373219373219
elysh01w,10,CHI,232,84,201,41,51,66,22,20,12,8,55,36,2573,930,2136,527,693,776,307,532,249,138,605,532,0.06889069704366693
enissh01w,1,CHA,139,41,104,46,60,24,21,10,10,1,30,16,2186,812,1903,431,577,630,305,551,222,90,713,496,0.05296531145095114
enissh01w,2,CHA,191,66,158,45,63,65,48,14,10,5,60,36,2055,746,1780,410,528,639,309,467,217,114,605,474,0.07397865292602135
enissh01w,3,CHA,19,5,18,9,9,3,6,3,1,2,4,1,2241,770,1790,490,663,653,302,496,241,105,647,408,0.007563819728963126
enissh01w,4,CHA,252,82,188,62,77,63,62,16,29,2,63,41,2217,787,1881,456,590,629,342,499,279,115,697,497,0.11674239776301992
erbsu01w,1,CHA,92,32,73,28,43,37,26,10,8,6,68,17,2186,812,1903,431,577,630,305,551,222,90,713,496,0.01641178664677359
erbsu01w,2,CHA,54,18,42,18,21,27,8,4,1,5,23,10,2055,746,1780,410,528,639,309,467,217,114,605,474,0.023923444976076555
erbsu01w,3,CHA,88,35,62,18,25,51,20,10,13,11,70,35,2241,770,1790,490,663,653,302,496,241,105,647,408,0.024267254963756698
ervinla01w,10,CON,16,8,17,0,2,9,4,0,1,0,5,2,2651,966,2381,517,692,826,358,608,250,130,677,453,0.0053792361484669175
fallotr01w,2,PHO,322,127,259,53,65,42,35,33,35,12,43,47,2064,767,1894,429,587,642,300,514,292,138,625,519,0.17012288786482335
farriba01w,1,DET,45,15,30,15,27,16,16,2,6,1,30,14,2331,868,1980,519,699,644,341,503,260,88,701,530,0.004547044421126268
farriba01w,2,DET,129,46,98,37,58,68,41,16,7,5,68,30,2103,774,1914,412,542,621,324,469,225,82,602,498,0.05755395683453238
farriba01w,3,DET,143,49,117,45,61,65,29,16,12,9,62,38,2114,766,1919,472,651,719,360,478,201,132,609,541,0.055642633228840124
farriba01w,4,DET,127,43,99,41,63,53,29,23,10,4,62,41,2553,902,2004,624,882,851,379,545,263,158,605,608,0.025425950196592398
farriba01w,5,DET,118,41,80,36,54,33,28,7,8,2,46,26,2366,874,2097,556,792,773,397,564,277,148,648,513,0.031852986217457885
farriba01w,6,DET,83,25,73,33,54,53,31,19,8,1,55,43,2247,831,2060,509,774,803,412,474,241,155,761,571,0.0098159509202454
farriba01w,7,NYL,261,95,221,71,98,122,56,51,21,5,105,65,2372,822,2069,512,650,736,285,475,252,112,674,576,0.11619592420450482
farriba01w,8,NYL,53,20,58,13,16,27,16,13,6,1,32,19,2413,870,2087,430,580,788,287,500,289,109,618,612,0.00974230043997486
farriba01w,9,PHO,118,44,93,30,43,92,38,8,20,4,87,35,3010,1069,2485,642,773,851,375,560,232,156,794,489,0.035910940866650705
farriba01w,10,DET,17,2,9,13,16,15,3,5,5,0,17,9,2652,980,2277,539,721,853,373,575,261,97,766,546,0.004201680672268907
feastal01w,1,LAS,202,60,167,60,72,49,36,33,23,2,47,35,2417,861,1956,545,693,783,308,586,271,156,705,466,0.06666666666666667
feastal01w,2,CHA,365,126,336,58,63,98,55,46,29,10,86,59,2055,746,1780,410,528,639,309,467,217,114,605,474,0.15495031284504968
feastal01w,3,CHA,379,115,292,70,85,81,37,61,39,12,79,40,2241,770,1790,490,663,653,302,496,241,105,647,408,0.1723920579892846
feastal01w,4,CHA,422,142,378,66,78,76,37,73,52,9,75,72,2217,787,1881,456,590,629,342,499,279,115,697,497,0.1754631247815449
feastal01w,5,CHA,388,132,332,79,91,62,22,60,27,6,61,68,2092,745,1744,436,590,616,256,426,210,134,648,479,0.16679904686258937
feastal01w,6,CHA,192,61,162,33,39,28,9,51,14,2,52,38,2095,772,1913,447,624,609,316,493,284,113,727,535,0.08381891528462573
feastal01w,7,CHA,55,19,81,1,2,17,3,21,13,2,20,14,2456,864,2178,552,777,747,347,527,315,155,734,574,0.007936507936507936
feastal01w,9,IND,85,30,89,2,2,14,9,26,5,3,23,14,2473,876,2179,495,656,778,349,500,324,165,727,585,0.02570694087403599
feifesu01w,6,SAC,7,1,6,4,4,1,0,3,0,0,3,2,2329,853,1986,494,721,674,369,527,304,108,684,500,0.0006542361792607131
ferdima01w,2,UTA,366,143,290,69,113,63,23,79,40,4,70,63,2207,811,1849,507,675,775,295,524,202,156,622,493,0.14728682170542637
ferdima01w,3,UTA,489,176,371,132,171,88,19,91,51,7,86,89,2418,843,1911,643,844,721,347,478,228,178,665,522,0.19557977596124734
ferdima01w,4,SAS,470,139,384,176,223,99,28,90,58,6,87,85,2215,792,2068,538,736,795,350,428,187,167,728,513,0.23106546854942234
ferdima01w,5,SAS,199,67,162,55,64,36,18,29,32,2,34,35,2191,812,1940,488,628,701,302,493,272,106,628,513,0.09159779614325068
ferdima01w,6,SAS,388,132,358,104,134,76,40,68,46,5,74,70,2141,764,1833,503,652,690,256,433,195,90,650,535,0.16314076484947113
ferdima01w,8,SAS,164,61,170,36,40,48,33,28,19,3,55,37,2517,923,2176,464,577,764,323,567,283,130,653,558,0.040438079191238416
ferdima01w,9,LAS,276,91,246,82,92,55,30,43,25,4,71,41,2598,954,2248,539,717,896,386,613,251,216,713,608,0.0744908896034298
ferdima01w,10,LAS,151,58,135,31,37,24,17,24,15,2,44,22,2533,973,2264,435,550,883,365,587,217,166,583,568,0.0386310604096448
fernama01w,8,LAS,297,107,282,71,89,60,12,101,36,14,31,90,2533,940,2305,493,627,783,356,554,245,107,732,571,0.12495953382971836
ferrama01w,1,NYL,50,23,53,1,2,13,4,4,0,2,34,11,2148,792,1815,429,567,652,288,477,246,102,617,474,-0.004092769440654843
figgsuk01w,1,LAS,215,66,153,54,65,41,14,127,21,3,53,43,2417,861,1956,545,693,783,308,586,271,156,705,466,0.11653333333333334
figgsuk01w,2,LAS,257,76,179,51,63,86,14,126,43,4,42,55,2441,916,2031,449,594,755,350,596,281,138,616,438,0.15426859710434349
figgsuk01w,3,POR,264,83,233,59,65,67,13,104,25,2,50,44,2195,829,1951,410,564,641,307,492,239,120,623,493,0.15664386028087865
figgsuk01w,4,HOU,149,52,124,19,22,70,11,82,26,1,33,59,2244,828,1916,473,600,764,266,465,231,129,490,450,0.09504723733180646
firsool01w,1,NYL,12,4,10,4,5,4,0,1,0,1,8,2,2148,792,1815,429,567,652,288,477,246,102,617,474,0.00034106412005457026
floremi01w,1,MIA,112,34,112,26,42,17,6,49,23,3,36,48,1831,647,1774,452,664,595,365,415,272,88,707,524,0.03573749187784275
flukety01w,7,CHA,76,30,89,16,22,40,26,9,2,14,48,21,2456,864,2178,552,777,747,347,527,315,155,734,574,0.008971704623878536
flukety01w,8,LAS,39,17,44,4,7,10,9,3,3,7,13,9,2533,940,2305,493,627,783,356,554,245,107,732,571,0.00712204596956944
flukety01w,8,SEA,1,0,10,1,2,5,2,0,0,1,4,3,2734,964,2210,582,715,820,344,533,242,151,620,533,-0.005135730007336757
flukety01w,9,CHI,70,25,65,19,25,23,11,10,6,8,40,18,2472,899,2100,564,812,770,357,548,269,149,639,525,0.008534432018834609
folklkr01w,1,MIN,242,86,191,66,94,116,38,67,23,22,80,50,2193,770,1831,449,592,612,258,495,237,63,690,497,0.16456180635285114
folklkr01w,2,POR,180,71,166,33,40,196,49,45,20,34,56,39,2088,733,1891,450,612,696,300,451,244,106,633,500,0.2323026851098454
folklkr01w,3,POR,155,62,126,31,35,107,41,32,18,17,56,32,2195,829,1951,410,564,641,307,492,239,120,623,493,0.13323730644580484
fordch01w,4,DET,344,128,270,88,129,235,99,27,32,31,109,79,2553,902,2004,624,882,851,379,545,263,158,605,608,0.17404980340760157
fordch01w,5,DET,329,118,287,93,158,193,104,34,41,25,118,54,2366,874,2097,556,792,773,397,564,277,148,648,513,0.1565084226646248
fordch01w,6,DET,313,120,279,73,150,209,113,26,33,46,143,69,2247,831,2060,509,774,803,412,474,241,155,761,571,0.1738241308793456
fordch01w,7,DET,443,157,315,129,199,233,130,45,38,25,114,58,2527,919,2220,553,746,880,406,572,213,137,711,537,0.2535579436537903
fordch01w,8,DET,195,71,143,53,83,120,48,22,28,11,54,42,2697,972,2261,595,785,931,380,563,227,117,702,564,0.10226385636221702
fordch01w,9,DET,243,89,185,65,116,134,74,22,24,9,70,23,2672,974,2295,556,744,843,405,604,278,118,724,496,0.11635138636952579
fordch01w,10,DET,249,97,227,55,100,144,71,25,28,13,105,49,2652,980,2277,539,721,853,373,575,261,97,766,546,0.08907563025210084
fordki01w,1,MIA,104,33,108,37,63,30,32,21,32,1,65,27,1831,647,1774,452,664,595,365,415,272,88,707,524,0.01364522417153996
fordki01w,2,MIA,71,26,80,18,32,46,19,21,17,5,43,18,1957,754,1826,356,469,651,292,467,300,153,602,448,0.027889908256880733
fordst01w,2,NYL,2,1,1,0,0,1,0,0,0,0,0,0,2162,833,1828,336,500,660,255,553,265,82,616,437,0.0018791105543376136
fordst01w,3,SAC,2,1,2,0,2,0,2,1,0,0,1,1,2166,780,1945,494,653,648,301,500,247,109,675,456,-0.0007627765064836003
fowlesy01w,9,CHI,178,77,150,24,41,99,28,5,19,36,32,37,2472,899,2100,564,812,770,357,548,269,149,639,525,0.10241318422601531
fowlesy01w,10,CHI,270,103,172,64,99,136,52,19,21,35,72,76,2573,930,2136,527,693,776,307,532,249,138,605,532,0.12883102793599133
francde01w,1,NYL,0,0,1,0,0,0,0,0,0,0,0,0,2148,792,1815,429,567,652,288,477,246,102,617,474,-0.0006821282401091405
frankaq01w,9,SAC,53,19,70,9,14,40,5,59,16,1,44,26,2545,883,2159,611,816,721,388,473,319,77,690,586,0.029344636452559504
frankaq01w,10,SEA,0,0,4,0,0,2,0,1,1,0,2,1,2544,909,2116,555,707,788,316,536,276,150,710,555,-0.0017113519680547634
frazeme01w,10,SAS,145,52,126,27,39,57,27,15,8,5,43,21,2615,936,2190,487,626,768,281,598,257,116,596,509,0.046943513025535205
fresest01w,1,UTA,62,10,30,33,36,14,4,17,4,0,14,14,2413,858,1896,609,790,732,348,522,214,157,698,544,0.028699551569506727
frettla01w,1,LAS,40,14,51,12,16,16,8,6,7,6,10,13,2417,861,1956,545,693,783,308,586,271,156,705,466,0.0064
frettla01w,2,SAC,128,49,126,30,35,32,23,18,10,6,30,32,2294,837,1974,457,618,723,374,558,276,158,588,494,0.03367875647668394
frettla01w,3,SAC,187,84,187,14,17,65,30,23,5,19,70,27,2166,780,1945,494,653,648,301,500,247,109,675,456,0.07742181540808543
frettla01w,4,SAC,36,17,47,1,2,14,9,12,2,3,16,10,2299,862,2107,425,626,718,349,568,297,122,641,461,0.00828289264096846
frettla01w,5,CHA,15,6,13,3,6,7,3,4,1,2,4,10,2092,745,1744,436,590,616,256,426,210,134,648,479,0.004368546465448769
frettla01w,5,NYL,102,41,85,20,31,26,14,14,9,5,25,14,2252,819,1932,398,531,741,263,539,209,124,587,506,0.04167972422438107
frettla01w,6,NYL,98,42,88,14,19,23,15,18,12,4,52,18,2316,828,1860,452,552,732,242,498,214,112,613,462,0.02283236994219653
friertr01w,5,SEA,7,2,9,3,3,2,3,0,0,0,7,1,2437,873,2025,524,676,709,350,552,302,131,665,499,-0.002538787023977433
frohlli01w,3,NYL,6,1,10,4,4,10,3,1,2,0,11,4,2089,772,1740,400,567,610,260,496,261,100,638,458,-0.002491103202846975
frohlli01w,4,NYL,83,31,72,14,22,25,11,15,6,8,26,14,2243,825,1923,412,537,686,271,527,262,128,587,470,0.030229007633587785
frohlli01w,7,IND,66,26,68,6,8,21,14,9,5,0,27,13,2435,873,2144,518,676,755,339,501,354,93,606,528,0.014134275618374558
frohlli01w,8,SAC,14,4,13,4,4,7,2,2,1,1,10,12,2527,901,2214,572,745,723,452,537,325,101,642,611,-0.0033343437405274324
futreca01w,5,CON,42,11,38,13,16,12,7,10,5,1,20,7,2335,876,2051,434,590,724,321,572,299,96,610,462,0.009219245174301354
gaithka01w,1,IND,6,3,8,0,0,2,1,1,0,1,2,1,2213,796,1838,428,569,647,285,501,271,126,642,518,0.0013382402141184342
gaithka01w,1,UTA,14,2,7,10,10,10,7,4,4,0,8,4,2413,858,1896,609,790,732,348,522,214,157,698,544,0.011061285500747383
gaithka01w,3,LAS,0,0,1,0,0,1,0,1,0,0,2,1,2452,891,2002,476,645,814,329,583,257,161,664,517,-0.0010582010582010583
gaithka01w,3,WAS,0,0,0,0,0,0,0,0,0,0,1,0,2135,806,1910,359,478,708,330,516,221,94,583,455,-0.0006531678641410843
garcibe01w,3,DET,8,2,11,2,4,4,0,9,3,0,8,11,2114,766,1919,472,651,719,360,478,201,132,609,541,-0.004702194357366771
gardike01w,9,CON,137,47,133,22,41,73,38,41,29,7,56,45,2690,965,2286,539,723,869,370,607,211,97,629,487,0.048504649409399345
gardike01w,10,CON,180,58,159,54,89,89,54,39,25,24,57,38,2651,966,2381,517,692,826,358,608,250,130,677,453,0.07584722969338353
gardnan01w,3,UTA,57,18,49,21,38,32,29,5,3,3,35,13,2418,843,1911,643,844,721,347,478,228,178,665,522,0.010293672419013019
gardnan01w,9,WAS,57,22,58,13,24,27,23,6,3,0,26,11,2368,885,2131,435,659,770,362,483,241,93,757,637,0.016727866177070585
garnean01w,1,SEA,101,38,116,24,38,55,43,25,27,10,44,43,1822,667,1740,379,561,537,256,390,255,93,648,525,0.07395069953364423
gaydeco01w,1,ORL,2,1,2,0,0,0,0,1,0,0,0,0,2208,833,1911,397,546,606,319,473,255,130,583,486,0.0013600816048962938
gearlka01w,8,SEA,132,44,114,22,25,37,16,24,12,6,22,20,2734,964,2210,582,715,820,344,533,242,151,620,533,0.049400831499144045
gearlka01w,9,SEA,171,59,158,17,23,39,5,21,11,3,28,15,2493,899,2112,552,728,822,340,530,269,140,684,526,0.05584045584045584
gearlka01w,10,SEA,82,29,74,3,4,22,4,11,6,3,14,12,2544,909,2116,555,707,788,316,536,276,150,710,555,0.029948659440958356
gibsoke01w,1,HOU,24,7,19,7,8,8,4,2,1,0,11,4,2475,891,1894,521,634,724,273,494,284,104,554,440,0.004378496716127463
gibsoke01w,2,HOU,44,13,57,15,22,23,6,13,8,6,20,15,2047,747,1908,415,539,710,348,426,251,95,509,436,0.0056120659417748155
gibsoke01w,3,HOU,60,21,55,4,6,17,3,14,8,7,21,21,2072,755,1778,453,585,702,299,450,260,126,467,455,0.01605433775856746
gibsoke01w,4,HOU,38,14,42,0,0,12,4,8,1,5,14,9,2244,828,1916,473,600,764,266,465,231,129,490,450,0.0071571714858288
gilloje01w,1,PHO,376,139,316,79,106,85,31,45,21,29,91,59,2243,803,1800,513,661,619,275,465,285,91,630,429,0.12759270898805783
gilloje01w,2,PHO,395,150,355,71,96,91,36,35,31,19,91,71,2064,767,1894,429,587,642,300,514,292,138,625,519,0.14400921658986174
gilloje01w,3,PHO,473,166,400,105,131,80,36,37,29,21,90,61,2091,793,1889,405,538,626,292,427,267,94,623,501,0.18904876099120704
gilloje01w,4,LAS,103,40,97,16,21,37,18,21,16,3,65,9,2499,894,2140,537,678,813,336,587,242,161,682,470,0.027830316130775468
gilmous01w,1,IND,2,1,5,0,0,2,3,2,0,0,6,4,2213,796,1838,428,569,647,285,501,271,126,642,518,-0.004349280695884911
gisseka01w,9,LAS,0,0,4,0,0,0,2,0,0,0,2,1,2598,954,2248,539,717,896,386,613,251,216,713,608,-0.003215434083601286
givench01w,9,DET,2,0,2,2,2,0,0,2,0,0,2,2,2672,974,2295,556,744,843,405,604,278,118,724,496,-0.0010365379632029023
gomisem01w,7,NYL,3,0,4,3,4,0,0,0,1,0,3,1,2372,822,2069,512,650,736,285,475,252,112,674,576,-0.003575259206292456
goodsad01w,1,UTA,498,199,415,92,134,95,69,69,41,7,67,81,2413,858,1896,609,790,732,348,522,214,157,698,544,0.20029895366218237
goodsad01w,2,UTA,343,138,319,62,89,86,66,58,27,0,64,75,2207,811,1849,507,675,775,295,524,202,156,622,493,0.12403100775193798
goodsad01w,3,UTA,503,189,419,117,157,90,91,67,45,6,92,102,2418,843,1911,643,844,721,347,478,228,178,665,522,0.17529518619436876
goodsad01w,4,SAS,371,141,357,81,102,111,74,71,24,6,96,85,2215,792,2068,538,736,795,350,428,187,167,728,513,0.1703038083012409
goodsad01w,5,SAS,372,142,317,84,102,146,89,60,28,2,77,67,2191,812,1940,488,628,701,302,493,272,106,628,513,0.2165977961432507
goodsad01w,6,CHA,70,30,71,9,15,18,17,6,3,1,22,18,2095,772,1913,447,624,609,316,493,284,113,727,535,0.01703272075302555
goodsad01w,6,HOU,72,29,73,13,21,20,16,15,8,0,18,16,2309,860,1920,527,690,684,276,467,246,105,581,425,0.022188905547226388
goringi01w,8,WAS,54,19,45,16,21,25,16,3,5,12,28,4,2585,877,2170,668,839,783,335,472,282,133,763,571,0.024390243902439025
gortmsh01w,3,MIN,91,35,97,7,9,45,16,21,13,6,42,25,2003,727,1775,383,578,650,309,466,226,102,617,529,0.04304778303917348
gortmsh01w,4,MIN,50,21,49,3,4,23,9,14,11,1,25,20,2380,875,1978,450,624,718,361,580,242,101,634,558,0.017241379310344827
gortmsh01w,5,WAS,0,0,0,0,0,4,0,2,0,1,0,2,2325,873,2088,474,661,726,337,467,255,128,652,424,0.0029459901800327334
gortmsh01w,7,SEA,56,20,55,14,18,39,9,17,11,2,32,25,2644,961,2124,562,712,821,327,514,232,127,682,570,0.017351841964762412
granter01w,8,HOU,25,9,23,7,10,12,7,37,7,0,20,11,2510,915,2149,554,721,770,374,558,289,109,655,633,0.021732658529324204
grecomi01w,5,SEA,29,10,18,9,13,7,3,8,3,0,6,8,2437,873,2025,524,676,709,350,552,302,131,665,499,0.012693935119887164
greenci01w,7,SEA,2,0,7,2,4,6,2,0,0,0,9,0,2644,961,2124,562,712,821,327,514,232,127,682,570,-0.004805125467164976
grginve01w,1,LAS,49,17,62,14,23,14,9,12,3,1,17,14,2417,861,1956,545,693,783,308,586,271,156,705,466,-0.0010666666666666667
grginve01w,2,LAS,71,28,65,9,14,22,13,12,4,1,21,15,2441,916,2031,449,594,755,350,596,281,138,616,438,0.018971542685971045
grginve01w,3,LAS,31,12,31,2,3,5,3,1,1,0,11,8,2452,891,2002,476,645,814,329,583,257,161,664,517,0.00026455026455026457
griffyo01w,1,SAC,523,193,361,137,194,183,148,47,83,61,110,82,2343,876,1993,449,650,650,388,567,332,157,571,458,0.28803301237964235
griffyo01w,2,SAC,518,192,368,134,186,195,162,54,63,37,114,75,2294,837,1974,457,618,723,374,558,276,158,588,494,0.295048934945308
griffyo01w,3,SAC,288,93,179,102,127,82,66,19,16,13,70,45,2166,780,1945,494,653,648,301,500,247,109,675,456,0.16666666666666666
griffyo01w,4,SAC,469,161,332,147,190,156,92,46,57,39,125,75,2299,862,2107,425,626,718,349,568,297,122,641,461,0.24179675055750238
griffyo01w,5,SAC,494,177,341,140,186,124,122,42,75,41,99,59,2312,874,2072,435,604,635,389,519,314,118,641,485,0.2911392405063291
griffyo01w,6,SAC,469,173,357,123,174,136,87,52,42,31,98,68,2329,853,1986,494,721,674,369,527,304,108,684,500,0.23356231599607458
griffyo01w,7,SAC,407,134,293,139,185,132,87,56,44,16,74,66,2537,919,2190,542,741,720,418,509,330,88,670,542,0.20725854829034193
griffyo01w,8,SAC,289,107,213,75,114,84,63,47,33,12,97,65,2527,901,2214,572,745,723,452,537,325,101,642,611,0.11124583207032435
griffyo01w,9,SEA,217,67,145,83,128,112,77,45,43,17,110,51,2493,899,2112,552,728,822,340,530,269,140,684,526,0.10256410256410256
griffyo01w,10,IND,19,6,12,7,9,3,4,0,0,2,6,3,2606,890,2212,613,746,780,342,527,373,117,692,531,0.004353741496598639
groomla01w,1,SAC,124,39,88,46,61,17,27,13,10,3,27,21,2343,876,1993,449,650,650,388,567,332,157,571,458,0.03686382393397524
groomla01w,2,SAC,141,49,114,43,58,46,32,38,15,10,43,25,2294,837,1974,457,618,723,374,558,276,158,588,494,0.06505469199769717
groomla01w,3,SAC,227,78,181,71,83,61,38,39,21,8,69,46,2166,780,1945,494,653,648,301,500,247,109,675,456,0.10755148741418764
groomla01w,4,SAC,111,45,112,21,26,31,15,29,17,5,27,21,2299,862,2107,425,626,718,349,568,297,122,641,461,0.04969735584581077
groomla01w,5,SAC,49,19,66,11,12,8,10,11,7,2,14,2,2312,874,2072,435,604,635,389,519,314,118,641,485,0.01103537812398572
grubigo01w,1,IND,239,90,239,31,40,56,20,63,31,0,47,60,2213,796,1838,428,569,647,285,501,271,126,642,518,0.0896620943459351
grubigo01w,2,IND,170,62,167,29,39,31,18,33,7,0,30,34,2153,762,1822,472,591,649,286,458,242,118,600,491,0.04951185495118549
grubigo01w,3,PHO,317,114,297,60,79,48,16,104,36,3,59,58,2091,793,1889,405,538,626,292,427,267,94,623,501,0.15627498001598722
grubigo01w,5,HOU,2,0,3,2,2,1,0,0,0,0,2,3,2177,798,1933,458,615,724,311,451,242,107,555,484,-0.0033967391304347825
grubigo01w,6,LAS,1,0,8,1,4,5,1,5,1,0,4,2,2326,873,2042,456,630,683,321,551,264,136,737,492,-0.00303951367781155
grudasa01w,9,CON,193,81,178,31,57,66,44,28,19,26,56,41,2690,965,2286,539,723,869,370,607,211,97,629,487,0.06081930133199296
grudasa01w,10,CON,350,151,323,48,86,99,66,35,23,41,86,68,2651,966,2381,517,692,826,358,608,250,130,677,453,0.10570199031737493
hairska01w,8,CON,32,10,41,9,12,16,14,6,7,0,25,9,2675,1001,2327,478,615,868,354,619,272,156,641,540,0.0
hallam01w,3,POR,30,11,24,8,16,18,8,1,7,1,12,12,2195,829,1951,410,564,641,307,492,239,120,623,493,0.011163125675189053
hallvi01w,1,CLE,150,59,158,22,34,68,24,24,17,8,60,25,2185,809,1828,426,570,603,331,539,259,91,647,538,0.05452035886818495
hallvi01w,2,CLE,65,27,66,4,8,23,10,9,1,5,22,11,2004,763,1770,372,505,662,297,503,267,83,532,444,0.0195364238410596
hallvi01w,2,IND,36,14,34,8,14,11,5,4,4,0,11,7,2153,762,1822,472,591,649,286,458,242,118,600,491,0.009414225941422594
hallvi01w,3,LAS,7,2,4,3,4,1,1,1,1,0,2,1,2452,891,2002,476,645,814,329,583,257,161,664,517,0.002380952380952381
hammobe01w,1,NYL,351,119,252,61,69,45,19,58,29,1,55,62,2148,792,1815,429,567,652,288,477,246,102,617,474,0.16030013642564803
hammobe01w,2,NYL,262,90,197,40,51,42,10,51,27,1,46,48,2162,833,1828,336,500,660,255,553,265,82,616,437,0.1099279674287504
hammobe01w,3,NYL,256,87,197,38,56,50,18,54,25,0,49,55,2089,772,1740,400,567,610,260,496,261,100,638,458,0.11530249110320284
hammobe01w,4,NYL,162,50,87,39,41,20,1,18,10,1,13,27,2243,825,1923,412,537,686,271,527,262,128,587,470,0.08061068702290076
hammobe01w,5,NYL,460,153,354,97,116,101,17,150,58,2,73,118,2252,819,1932,398,531,741,263,539,209,124,587,506,0.23033531808210592
hammobe01w,6,NYL,473,145,336,118,131,94,20,146,60,2,77,107,2316,828,1860,452,552,732,242,498,214,112,613,462,0.22890173410404624
hammobe01w,7,NYL,323,107,252,72,75,60,6,81,29,3,46,65,2372,822,2069,512,650,736,285,475,252,112,674,576,0.17053986414015015
hammobe01w,8,SAS,527,179,402,95,102,69,8,140,23,5,51,114,2517,923,2176,464,577,764,323,567,283,130,653,558,0.2080876158382477
hammobe01w,9,SAS,582,171,438,163,174,78,13,161,43,7,60,104,2546,901,2080,561,694,847,246,601,272,150,602,525,0.21333333333333335
hammobe01w,10,SAS,604,200,447,128,142,78,25,156,49,12,54,111,2615,936,2190,487,626,768,281,598,257,116,596,509,0.2473562032499355
hamzoro01w,1,ORL,7,2,11,3,6,2,1,5,5,0,4,4,2208,833,1911,397,546,606,319,473,255,130,583,486,-0.00034002040122407346
hardili01w,8,MIN,233,86,243,53,78,72,15,78,20,6,44,47,2636,971,2355,531,674,785,397,596,238,95,713,561,0.0826470588235294
hardili01w,9,MIN,154,51,139,50,72,47,9,76,27,4,56,55,2767,991,2303,652,864,792,353,557,309,131,751,472,0.046614583333333334
hardili01w,10,WAS,435,163,375,89,119,111,24,154,43,13,68,101,2585,933,2205,580,827,803,388,453,314,118,725,607,0.22511239563262683
harpela01w,9,SAC,188,64,135,60,103,69,68,12,15,20,80,48,2545,883,2159,611,816,721,388,473,319,77,690,586,0.056080860776002606
harpela01w,10,SAC,150,45,116,60,82,59,54,20,13,22,65,42,2610,946,2194,586,744,763,391,540,289,98,645,584,0.04416229643941485
harrido01w,1,IND,8,1,6,6,10,5,4,5,2,1,16,11,2213,796,1838,428,569,647,285,501,271,126,642,518,-0.009033121445299431
harrili01w,1,PHO,200,81,154,30,37,83,38,36,30,4,62,22,2243,803,1800,513,661,619,275,465,285,91,630,429,0.12947831552482716
harrili01w,2,PHO,246,96,223,51,59,100,39,52,39,1,58,49,2064,767,1894,429,587,642,300,514,292,138,625,519,0.1651305683563748
harrili01w,3,PHO,262,120,242,20,23,83,43,40,31,3,62,45,2091,793,1889,405,538,626,292,427,267,94,623,501,0.16546762589928057
harrili01w,4,PHO,183,74,179,35,51,76,42,36,29,6,58,34,2097,801,2095,379,556,643,357,461,310,111,664,479,0.11936339522546419
harrili01w,6,PHO,41,15,34,11,14,26,13,10,5,1,33,12,2361,826,1994,531,693,720,342,549,243,179,697,517,0.01384083044982699
